"Status","Name","Duration in ms","Description"
"passed","8-频道 个人点播跳转.个人播放分享到朋友圈share-字段值","4","个人播放分享到朋友圈share-字段值"
"failed","A库影片.点击购买按钮click_pay_button-字段名","2","点击购买按钮click_pay_button-字段名"
"passed","03搜索无结果.无结果pvs-条数","33","电影搜索

无结果pvs-条数"
"failed","09高级筛选 1.0-10分钟view-字段值","1","综艺推荐和搜索按钮搜索

0-10分钟view-字段值"
"failed","10高级筛选 2（加自频道）.自频道view-字段值","2","综艺推荐和搜索按钮搜索

自频道view-字段值"
"passed","92-频道 点播页跳转.列表频道返回pvs-字段","3","列表频道返回pvs-字段"
"failed","15电视-集数-上传视频-热门搜索.电视剧上传视频click-条数","2","电视剧搜索

电视剧上传视频click-条数"
"passed","5-直播 1.直播性能livepmm-字段","4","直播性能livepmm-字段"
"passed","92-频道 点播页跳转.评论pvs-字段","3","评论pvs-字段"
"failed","分集付费.分集付费result-字段","2","分集付费result-字段"
"failed","3-我-会员中心.我的订单pvs-条数","5624","页面跳转（首页-片库页-播放页）

我的订单pvs-条数"
"failed","8-频道 个人点播跳转.个人播放分享到微信share-条数","3686","个人播放分享到微信share-条数"
"failed","1-点播.广告播放中上报type4-条数","30","广告播放中上报type4-条数"
"failed","下拉刷新&频道性能.纪录片页广告下拉刷新refresh-字段值","4","纪录片页广告下拉刷新refresh-字段值"
"failed","1-点播.退出下载pvs-条数","5077","退出下载pvs-条数"
"failed","9-频道 场景直播跳转.退出直播pvs-字段","4","退出直播pvs-字段"
"failed","4-我 页面跳转.播放记录pvs-字段名","3","播放记录pvs-字段名"
"failed","4-我 页面跳转.关于我们返回pvs-字段名","4","关于我们返回pvs-字段名"
"passed","8-频道 个人点播跳转.动态详情页aplay-条数","526","动态详情页aplay-条数"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放aplay-字段值","2","列表页点击播放aplay-字段值"
"failed","7会员片库.VIP用户播放buffer-字段值","2","VIP用户播放buffer-字段值"
"failed","频道页看了还看.电视剧看了会喜欢aplay-字段值","3","电视剧看了会喜欢aplay-字段值"
"passed","下拉刷新&频道性能.新闻页pmm-条数","3033","新闻页pmm-条数"
"failed","8-频道 个人点播跳转.个人播放分享到微博share-条数","3644","个人播放分享到微博share-条数"
"failed","2电视剧片库.返回片库pvs-字段","2","返回片库pvs-字段"
"failed","10高级筛选 2（加自频道）.综艺search-字段值","3","综艺推荐和搜索按钮搜索

综艺search-字段值"
"failed","10高级筛选 2（加自频道）.自频道search-条数","1","综艺推荐和搜索按钮搜索

自频道search-条数"
"failed","14综艺-全部-中间页-相同系列.点全部播放pvs-字段","1","综艺推荐和搜索按钮搜索

点全部播放pvs-字段"
"failed","Vip主页.vip入口buy-条数","2","vip入口buy-条数"
"passed","93-频道 频道跳转.少儿片库返回pvs-字段名","3","少儿片库返回pvs-字段名"
"failed","20-播放记录同步.播放记录下一集pvs-字段","2","播放记录下一集pvs-字段"
"failed","09高级筛选 1.最新search-条数","2","综艺推荐和搜索按钮搜索

最新search-条数"
"failed","分集付费.分集付费order-条数","2","分集付费order-条数"
"failed","点播页.播放页看了还会看跳转播放aplay-字段","3","播放页看了还会看跳转播放aplay-字段"
"passed","21-关注 2.添加关注页pvs-字段名","3","5.7.0短视频之后版本

添加关注页pvs-字段名"
"failed","11艺人搜（加）.艺人搜索pvs-条数","2","电影搜索

艺人搜索pvs-条数"
"failed","96-播单.退出播放pvs-条数","6578","退出播放pvs-条数"
"failed","10高级筛选 2（加自频道）.电视剧search-条数","1","综艺推荐和搜索按钮搜索

电视剧search-条数"
"failed","05明星空间.明星空间pvs-字段","2","明星搜索

明星空间pvs-字段"
"failed","93-频道 频道跳转.频道管理返回pvs-字段名","3","频道管理返回pvs-字段名"
"failed","合集下载.收银台展示show_store-字段","2","收银台展示show_store-字段"
"passed","4-我 页面跳转.绑定手机返回pvs-条数","8683","绑定手机返回pvs-条数"
"failed","10高级筛选 2（加自频道）.教育search-字段","1","综艺推荐和搜索按钮搜索

教育search-字段"
"failed","Vip主页.vip入口buy-字段名","2","vip入口buy-字段名"
"failed","04相关明星相关艺人.明星搜索view-条数","59","明星搜索

明星搜索view-条数"
"failed","7会员片库.4-6岁list-字段","2","4-6岁list-字段"
"failed","下拉刷新&频道性能.少儿页广告下拉刷新refresh-条数","14066","少儿页广告下拉刷新refresh-条数"
"failed","04相关明星相关艺人.艺人搜索search-字段值","3","明星搜索

艺人搜索search-字段值"
"failed","94-HB.点播60hb-字段值","19","点播60hb-字段值"
"failed","2电视剧片库.偶像list-条数","2","偶像list-条数"
"passed","96-播单.播单列表加载vl-条数","44952","播单列表加载vl-条数"
"failed","2播单-有广告.切换下一个视频aplay-字段值","4","切换下一个视频aplay-字段值"
"failed","09高级筛选 1.10-30分钟search-字段","2","综艺推荐和搜索按钮搜索

10-30分钟search-字段"
"failed","1-点播.点播前贴广告结束ae-条数","1029","点播前贴广告结束ae-条数"
"failed","3电影片库.华语强档tag-select-字段名","1","华语强档tag-select-字段名"
"passed","21-关注 2.明星页返回pvs-字段名","3","5.7.0短视频之后版本

明星页返回pvs-字段名"
"failed","14综艺-全部-中间页-相同系列.进入空间click-字段值","2","综艺推荐和搜索按钮搜索

进入空间click-字段值"
"failed","10高级筛选 2（加自频道）.新闻pv-字段","2","综艺推荐和搜索按钮搜索

新闻pv-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放buffer-条数","2","列表页点击播放buffer-条数"
"failed","下拉刷新&频道性能.逗爸页广告下拉刷新refresh-字段","23","逗爸页广告下拉刷新refresh-字段"
"failed","18站外中间页.相关视频action-字段值","1","站外中间页

相关视频action-字段值"
"failed","1-点播.点播页pvs-字段值","4","点播页pvs-字段值"
"failed","5少儿片库.点击视频播放data-click-字段名","1","点击视频播放data-click-字段名"
"failed","1-点播.点击赞pfc-字段值","5","点击赞pfc-字段值"
"failed","12热门推荐搜索（加 图和文字）.热门推荐切换tab action-字段","1","综艺推荐和搜索按钮搜索

热门推荐切换tab action-字段"
"failed","96-播单.点播hb-字段","4","点播hb-字段"
"failed","下拉刷新&频道性能.纪录片页广告下拉刷新refresh-条数","4628","纪录片页广告下拉刷新refresh-条数"
"failed","7会员片库.冷门结果播放data-click-字段名","2","冷门结果播放data-click-字段名"
"failed","7会员片库.视频播放data-click-字段名","1","视频播放data-click-字段名"
"passed","22-启动.首页闪图show-字段名","4","首页闪图show-字段名"
"failed","Vip主页.收银台展示show_store-条数","1","收银台展示show_store-条数"
"failed","前贴广告播放.完成监测t3600-字段","3","完成监测t3600-字段"
"failed","用券影片.试看入口pvs-字段名","2","试看入口pvs-字段名"
"failed","93-频道 频道跳转.教育pvs-条数","4629","教育pvs-条数"
"failed","04相关明星相关艺人.相关明星搜索search-字段值","4","明星搜索

相关明星搜索search-字段值"
"passed","93-频道 频道跳转.电影片库pvs-字段名","3","电影片库pvs-字段名"
"failed","分集付费.收银台展示show_store-字段","1","收银台展示show_store-字段"
"failed","Vip直播.order-字段名","1","order-字段名"
"passed","8-频道 个人点播跳转.动态详情-艺人空间动态pvs-字段","5","动态详情-艺人空间动态pvs-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页短视频定时上报cdn-r1-条数","2","列表页短视频定时上报cdn-r1-条数"
"failed","09高级筛选 1.大于60分钟search-条数","2","综艺推荐和搜索按钮搜索

大于60分钟search-条数"
"passed","4-我 页面跳转.消息中心无赞提醒","6858","消息中心无赞提醒"
"failed","下拉刷新&频道性能.体育页pmm-条数","26","体育页pmm-条数"
"failed","15电视-集数-上传视频-热门搜索.电视剧上传视频click-字段","2","电视剧搜索

电视剧上传视频click-字段"
"passed","93-频道 频道跳转.体育pvs-字段名","4","体育pvs-字段名"
"failed","10高级筛选 2（加自频道）.纪录片pv-字段","1","综艺推荐和搜索按钮搜索

纪录片pv-字段"
"passed","频道页看了还看.为您推荐切换tab的pvs-字段","3","为您推荐切换tab的pvs-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页短视频定时上报cdn-r1-字段","2","列表页短视频定时上报cdn-r1-字段"
"passed","93-频道 频道跳转.电影pvs-字段","3","电影pvs-字段"
"failed","A库影片.A库视频aplay-条数","2","A库视频aplay-条数"
"failed","08直播.直播搜索view-字段","2","直播搜索view-字段"
"failed","04相关明星相关艺人.相关明星搜索view-字段值","5","明星搜索

相关明星搜索view-字段值"
"failed","8-频道 个人点播跳转.完成卡顿-字段值","4","完成卡顿-字段值"
"failed","付费影片.试看结束order-条数","2","试看结束order-条数"
"failed","7会员片库.幼儿list-条数","2","幼儿list-条数"
"failed","07电视剧-中间页.中间页点击click-字段值","1","中间页点击click-字段值"
"failed","11-推荐列表页大数据上报&Cdn上报.切换短视频完成上报cdn-r3-条数","2","切换短视频完成上报cdn-r3-条数"
"failed","20错词纠错.错词纠错pvs-字段值","1","错词纠错pvs-字段值"
"passed","21-关注 2.添加关注返回pvs-字段","3","5.7.0短视频之后版本

添加关注返回pvs-字段"
"passed","93-频道 频道跳转.电视剧pvs-条数","12956","电视剧pvs-条数"
"passed","93-频道 频道跳转.动漫片库pvs-字段名","3","动漫片库pvs-字段名"
"failed","下拉刷新&频道性能.体育页pmm-字段","4","体育页pmm-字段"
"failed","2播单-有广告.切换下一个视频pvs-条数","4575","切换下一个视频pvs-条数"
"failed","分集下载.下载列表跳支付pvs-字段","1","下载列表跳支付pvs-字段"
"failed","05明星空间.进入空间action-字段值","2","明星搜索

进入空间action-字段值"
"failed","频道页看了还看.电视剧看了会喜欢change-字段","4","电视剧看了会喜欢change-字段"
"failed","前贴广告操作.广告静音mute-字段","4","广告静音mute-字段"
"failed","96-播单.点播hb-条数","10052","点播hb-条数"
"failed","12-推荐列表页行为上报.推荐列表分享share-条数","2","推荐列表分享share-条数"
"failed","94-HB.点播180hb-字段","3","点播180hb-字段"
"passed","8-频道 个人点播跳转.个人播放分享到微博share-字段值","4","个人播放分享到微博share-字段值"
"failed","分集下载.取消支付cance-字段名","2","取消支付cance-字段名"
"failed","19搜索-修改Query.杨幂中间页展示pvs-条数","1","杨幂中间页展示pvs-条数"
"failed","用券影片.order-字段名","1","order-字段名"
"failed","A库影片.立即开通入口pvs-字段","2","立即开通入口pvs-字段"
"failed","7会员片库.7-10岁list-条数","1","7-10岁list-条数"
"failed","01仍然搜.仍然搜search-条数","29047","仍然搜search-条数"
"failed","4动漫片库.点全部list-条数","1","点全部list-条数"
"failed","下拉刷新&频道性能.逗爸页pmm-条数","26","逗爸页pmm-条数"
"failed","02推荐词搜索.翻页后点击合集click-条数","16561","翻页后点击合集click-条数"
"failed","9-频道 场景直播跳转.分享到QQshare-字段","4","分享到QQshare-字段"
"failed","下拉刷新&频道性能.体育页广告下拉刷新refresh-字段值","25","体育页广告下拉刷新refresh-字段值"
"failed","08直播.直播搜索click-条数","2","直播搜索click-条数"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（图）action-字段值","1","综艺推荐和搜索按钮搜索

热门推荐（图）action-字段值"
"passed","97-其它.忘记密码-邮箱登录pvs-字段","3","忘记密码-邮箱登录pvs-字段"
"failed","1-点播.广告播放中上报type6-字段","4","广告播放中上报type6-字段"
"failed","A库影片.点击购买按钮click_pay_button-字段","1","点击购买按钮click_pay_button-字段"
"failed","7会员片库.音乐list-条数","1","音乐list-条数"
"failed","会员消息.点击购买按钮click_pay_button-条数","2","点击购买按钮click_pay_button-条数"
"failed","07电视剧-中间页.电视剧search-字段值","2","电视剧search-字段值"
"failed","1-点播.下载cdn3-字段值","5","下载cdn3-字段值"
"failed","前贴广告操作.跳转广告h5页面返回pvs-字段值","4","跳转广告h5页面返回pvs-字段值"
